fasta,seq_id,length,pLDDT,pTM,pdb_path
esm3_IPR047818_mask80,A0A5X9F8X0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,63.35,0.676,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5X9F8X0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_63.3.pdb
esm3_IPR047818_mask80,A0A8E6JAS1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,71.77,0.797,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A8E6JAS1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_71.8.pdb
esm3_IPR047818_mask80,A0A5I8VAV9_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,59.28,0.679,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5I8VAV9_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_59.3.pdb
esm3_IPR047818_mask80,A0A5I0BG72_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,67.46,0.742,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5I0BG72_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_67.5.pdb
esm3_IPR047818_mask80,A0A6Y3DZ83_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,72.48,0.791,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A6Y3DZ83_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_72.5.pdb
esm3_IPR047818_mask80,A0A5I3TD54_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,58.19,0.672,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5I3TD54_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_58.2.pdb
esm3_IPR047818_mask80,A0A2T8XAN3_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,63.53,0.714,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A2T8XAN3_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_63.5.pdb
esm3_IPR047818_mask80,A0AB72ZEA0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,78.08,0.854,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0AB72ZEA0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_78.1.pdb
esm3_IPR047818_mask80,A0A750P1Z7_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,77.06,0.831,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A750P1Z7_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_77.1.pdb
esm3_IPR047818_mask80,A0AAW7K792_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,61.39,0.634,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0AAW7K792_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_61.4.pdb
esm3_IPR047818_mask80,A0A3V6R522_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,74.93,0.836,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A3V6R522_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_74.9.pdb
esm3_IPR047818_mask80,A0A3G3DT41_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,71.08,0.778,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A3G3DT41_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_71.1.pdb
esm3_IPR047818_mask80,A0A5Y3KSZ1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,74.00,0.801,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5Y3KSZ1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_74.0.pdb
esm3_IPR047818_mask80,A0A170GEI9_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,80.15,0.875,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A170GEI9_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_80.2.pdb
esm3_IPR047818_mask80,A0A741FC28_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,75.03,0.776,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A741FC28_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_75.0.pdb
esm3_IPR047818_mask80,A0A730WKN8_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,40.85,0.212,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A730WKN8_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_40.9.pdb
esm3_IPR047818_mask80,A0A5H6AGN5_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,85.16,0.908,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5H6AGN5_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_85.2.pdb
esm3_IPR047818_mask80,A0A3V7I627_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,63.67,0.678,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A3V7I627_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_63.7.pdb
esm3_IPR047818_mask80,A0A0R9P6G3_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,81.80,0.882,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A0R9P6G3_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_81.8.pdb
esm3_IPR047818_mask80,A0A5R1YWE8_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,79.50,0.858,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5R1YWE8_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_79.5.pdb
esm3_IPR047818_mask80,A0A2T8MDL0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,35.88,0.199,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A2T8MDL0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_35.9.pdb
esm3_IPR047818_mask80,A0A1G4YAI6_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,85.26,0.897,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A1G4YAI6_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_85.3.pdb
esm3_IPR047818_mask80,A0A2R4NJK4_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,79.75,0.855,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A2R4NJK4_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_79.7.pdb
esm3_IPR047818_mask80,A0A5J1M5W5_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,72.81,0.797,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5J1M5W5_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_72.8.pdb
esm3_IPR047818_mask80,A0A0T9MAL8_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,72.05,0.772,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A0T9MAL8_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_72.0.pdb
esm3_IPR047818_mask80,A0A731NB14_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,65.64,0.693,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A731NB14_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_65.6.pdb
esm3_IPR047818_mask80,A0A318FLT2_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,69.45,0.773,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A318FLT2_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_69.4.pdb
esm3_IPR047818_mask80,A0A8X6GVC0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,68.97,0.694,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A8X6GVC0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_69.0.pdb
esm3_IPR047818_mask80,A0A401ATV8_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,69.34,0.694,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A401ATV8_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_69.3.pdb
esm3_IPR047818_mask80,A0A078LR42_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,75.94,0.839,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A078LR42_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_75.9.pdb
esm3_IPR047818_mask80,A0ABS6DI49_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,71.70,0.766,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0ABS6DI49_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_71.7.pdb
esm3_IPR047818_mask80,A0ABV0HNA6_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,69.68,0.779,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0ABV0HNA6_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_69.7.pdb
esm3_IPR047818_mask80,A0A702BM62_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,79.89,0.850,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A702BM62_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_79.9.pdb
esm3_IPR047818_mask80,A0AAN0S1P1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,34.46,0.208,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0AAN0S1P1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_34.5.pdb
esm3_IPR047818_mask80,A0A209A7V1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,81.33,0.879,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A209A7V1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_81.3.pdb
esm3_IPR047818_mask80,A0ABN4PU37_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,65.89,0.657,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0ABN4PU37_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_65.9.pdb
esm3_IPR047818_mask80,A0A746IMK4_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,74.31,0.778,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A746IMK4_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_74.3.pdb
esm3_IPR047818_mask80,A0A737BIN1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,66.81,0.757,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A737BIN1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_66.8.pdb
esm3_IPR047818_mask80,A0ABY8SDG3_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,62.00,0.664,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0ABY8SDG3_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_62.0.pdb
esm3_IPR047818_mask80,A0A5I0ERY5_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,70.20,0.752,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5I0ERY5_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_70.2.pdb
esm3_IPR047818_mask80,A0A735IR17_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,71.59,0.803,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A735IR17_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_71.6.pdb
esm3_IPR047818_mask80,A0A1S0ZML4_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,76.10,0.813,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A1S0ZML4_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_76.1.pdb
esm3_IPR047818_mask80,G5QR53_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,75.07,0.841,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/G5QR53_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_75.1.pdb
esm3_IPR047818_mask80,C0Q144_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,63.72,0.673,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/C0Q144_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_63.7.pdb
esm3_IPR047818_mask80,A0A5U7UQS4_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,68.12,0.753,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5U7UQS4_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_68.1.pdb
esm3_IPR047818_mask80,A0A657FNC3_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,77.70,0.835,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A657FNC3_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_77.7.pdb
esm3_IPR047818_mask80,A0A5W5K6P1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,47.07,0.457,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5W5K6P1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_47.1.pdb
esm3_IPR047818_mask80,A0A5C5HG45_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,76.42,0.846,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5C5HG45_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_76.4.pdb
esm3_IPR047818_mask80,A0A0H3GZT1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,68.04,0.723,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A0H3GZT1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_68.0.pdb
esm3_IPR047818_mask80,A0A5J0G6V3_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,78.26,0.845,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5J0G6V3_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_78.3.pdb
esm3_IPR047818_mask80,A0A8E6K8K6_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,30.84,0.184,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A8E6K8K6_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_30.8.pdb
esm3_IPR047818_mask80,A0A5W1VAW1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,66.96,0.708,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5W1VAW1_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_67.0.pdb
esm3_IPR047818_mask80,A0A285BBP0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,60.85,0.648,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A285BBP0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_60.8.pdb
esm3_IPR047818_mask80,A8AR72_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,70.44,0.760,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A8AR72_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_70.4.pdb
esm3_IPR047818_mask80,A0A657I0L5_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,76.01,0.794,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A657I0L5_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_76.0.pdb
esm3_IPR047818_mask80,A0AA94H7X6_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,75.53,0.865,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0AA94H7X6_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_75.5.pdb
esm3_IPR047818_mask80,A0ABM9FDA0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,76.35,0.833,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0ABM9FDA0_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_76.3.pdb
esm3_IPR047818_mask80,A0A624BAW2_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,79.23,0.830,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A624BAW2_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_79.2.pdb
esm3_IPR047818_mask80,A0ABP7M435_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,69.65,0.801,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0ABP7M435_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_69.6.pdb
esm3_IPR047818_mask80,A0A0T9R816_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,68.48,0.723,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A0T9R816_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_68.5.pdb
esm3_IPR047818_mask80,A0A0U1HQ52_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,68.08,0.774,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A0U1HQ52_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_68.1.pdb
esm3_IPR047818_mask80,A0A3U0CAF4_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,74.41,0.818,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A3U0CAF4_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_74.4.pdb
esm3_IPR047818_mask80,A0A6B8N1B2_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,72.47,0.806,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A6B8N1B2_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_72.5.pdb
esm3_IPR047818_mask80,A0A704QR85_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,74.68,0.820,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A704QR85_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_74.7.pdb
esm3_IPR047818_mask80,S3IYV8_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,73.55,0.824,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/S3IYV8_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_73.5.pdb
esm3_IPR047818_mask80,A0A5X7K7T7_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,70.20,0.736,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0A5X7K7T7_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_70.2.pdb
esm3_IPR047818_mask80,A0ABM7VP64_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498,498,69.29,0.700,/ibex/project/c2108/junbo/results/generation-results/esm3_transporter_msak80/esmfold_pdb/esm3_IPR047818_mask80/A0ABM7VP64_sample1_ipr_IPR047818_mask_ratio_0.8_orig_len_498_prompt_len_498_gen_len_498_plddt_69.3.pdb
