fasta,seq_id,length,pLDDT,pTM,pdb_path
IPR047818_sample1000,A0A8E6K8K6_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A8E6K8K6_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A5W1VAW1_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5W1VAW1_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A285BBP0_unreviewed_Phosphate,498,77.25,0.813,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A285BBP0_unreviewed_Phosphate_plddt_77.3.pdb
IPR047818_sample1000,A8AR72_unreviewed_Phosphate,498,78.50,0.824,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A8AR72_unreviewed_Phosphate_plddt_78.5.pdb
IPR047818_sample1000,A0A657I0L5_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A657I0L5_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0AA94H7X6_unreviewed_Phosphate,498,79.16,0.844,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0AA94H7X6_unreviewed_Phosphate_plddt_79.2.pdb
IPR047818_sample1000,A0ABM9FDA0_unreviewed_Phosphate,498,79.83,0.848,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0ABM9FDA0_unreviewed_Phosphate_plddt_79.8.pdb
IPR047818_sample1000,A0A624BAW2_unreviewed_Phosphate,498,78.20,0.823,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A624BAW2_unreviewed_Phosphate_plddt_78.2.pdb
IPR047818_sample1000,A0ABP7M435_unreviewed_Inorganic,498,84.91,0.888,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0ABP7M435_unreviewed_Inorganic_plddt_84.9.pdb
IPR047818_sample1000,A0A0T9R816_unreviewed_Phosphate,498,83.98,0.885,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A0T9R816_unreviewed_Phosphate_plddt_84.0.pdb
IPR047818_sample1000,A0A0U1HQ52_unreviewed_Phosphate,498,84.94,0.890,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A0U1HQ52_unreviewed_Phosphate_plddt_84.9.pdb
IPR047818_sample1000,A0A3U0CAF4_unreviewed_Phosphate,498,77.86,0.822,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A3U0CAF4_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A6B8N1B2_unreviewed_Phosphate,498,77.67,0.817,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A6B8N1B2_unreviewed_Phosphate_plddt_77.7.pdb
IPR047818_sample1000,A0A704QR85_unreviewed_Phosphate,498,78.39,0.825,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A704QR85_unreviewed_Phosphate_plddt_78.4.pdb
IPR047818_sample1000,S3IYV8_unreviewed_Phosphate,498,79.18,0.847,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/S3IYV8_unreviewed_Phosphate_plddt_79.2.pdb
IPR047818_sample1000,A0A5X7K7T7_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5X7K7T7_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0ABM7VP64_unreviewed_Phosphate,498,79.67,0.857,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0ABM7VP64_unreviewed_Phosphate_plddt_79.7.pdb
IPR047818_sample1000,Q57IN8_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/Q57IN8_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A745GWF4_unreviewed_Phosphate,498,77.86,0.822,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A745GWF4_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A8E3ZHZ1_unreviewed_Phosphate,498,83.29,0.880,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A8E3ZHZ1_unreviewed_Phosphate_plddt_83.3.pdb
IPR047818_sample1000,A0A0T9T0G0_unreviewed_Phosphate,498,83.22,0.876,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A0T9T0G0_unreviewed_Phosphate_plddt_83.2.pdb
IPR047818_sample1000,A0ABX5T6R1_unreviewed_Inorganic,498,78.39,0.834,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0ABX5T6R1_unreviewed_Inorganic_plddt_78.4.pdb
IPR047818_sample1000,A0A5I3D188_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5I3D188_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A701VZJ7_unreviewed_Phosphate,498,77.85,0.819,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A701VZJ7_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A8E6Y308_unreviewed_Phosphate,498,78.23,0.827,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A8E6Y308_unreviewed_Phosphate_plddt_78.2.pdb
IPR047818_sample1000,A0A4R6E1H9_unreviewed_Phosphate,498,79.08,0.839,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A4R6E1H9_unreviewed_Phosphate_plddt_79.1.pdb
IPR047818_sample1000,A0A5H8HHT0_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5H8HHT0_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A701I2E1_unreviewed_Phosphate,498,77.42,0.818,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A701I2E1_unreviewed_Phosphate_plddt_77.4.pdb
IPR047818_sample1000,A0A5X3NW32_unreviewed_Phosphate,498,77.83,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5X3NW32_unreviewed_Phosphate_plddt_77.8.pdb
IPR047818_sample1000,A0AAP9QWF6_unreviewed_Phosphate,498,77.47,0.819,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0AAP9QWF6_unreviewed_Phosphate_plddt_77.5.pdb
IPR047818_sample1000,A0AA86BTX1_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0AA86BTX1_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,W9BAS7_unreviewed_Phosphate,498,79.70,0.850,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/W9BAS7_unreviewed_Phosphate_plddt_79.7.pdb
IPR047818_sample1000,A0A737RJ58_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A737RJ58_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A265BAD6_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A265BAD6_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,F4N2P7_unreviewed_Phosphate,498,82.90,0.873,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/F4N2P7_unreviewed_Phosphate_plddt_82.9.pdb
IPR047818_sample1000,A0A5I6C7V5_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5I6C7V5_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A1Y0PV24_unreviewed_Phosphate,498,79.70,0.850,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A1Y0PV24_unreviewed_Phosphate_plddt_79.7.pdb
IPR047818_sample1000,A0A3V7PG98_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A3V7PG98_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A0H5LXK2_unreviewed_Phosphate,498,83.53,0.880,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A0H5LXK2_unreviewed_Phosphate_plddt_83.5.pdb
IPR047818_sample1000,A0A485CR49_unreviewed_Phosphate,498,78.91,0.835,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A485CR49_unreviewed_Phosphate_plddt_78.9.pdb
IPR047818_sample1000,A0A737SP07_unreviewed_Phosphate,498,77.85,0.819,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A737SP07_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0AAP9XQQ4_unreviewed_Phosphate,498,79.27,0.841,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0AAP9XQQ4_unreviewed_Phosphate_plddt_79.3.pdb
IPR047818_sample1000,A0A379XJC4_unreviewed_Phosphate,498,77.85,0.819,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A379XJC4_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A5I9B4W2_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5I9B4W2_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A089PGS1_unreviewed_Phosphate,498,82.39,0.869,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A089PGS1_unreviewed_Phosphate_plddt_82.4.pdb
IPR047818_sample1000,A0A656IP57_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A656IP57_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A9Q9UM16_unreviewed_Phosphate,498,77.25,0.813,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A9Q9UM16_unreviewed_Phosphate_plddt_77.3.pdb
IPR047818_sample1000,A0A0H2WT93_unreviewed_Phosphate,498,77.86,0.822,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A0H2WT93_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A4U7UQL5_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A4U7UQL5_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A735L7A9_unreviewed_Phosphate,498,77.85,0.819,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A735L7A9_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A3X1BFZ7_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A3X1BFZ7_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A3V2XI42_unreviewed_Phosphate,498,77.85,0.819,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A3V2XI42_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A0T9USP5_unreviewed_Phosphate,498,83.32,0.878,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A0T9USP5_unreviewed_Phosphate_plddt_83.3.pdb
IPR047818_sample1000,A0A761E8L3_unreviewed_Phosphate,498,78.59,0.826,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A761E8L3_unreviewed_Phosphate_plddt_78.6.pdb
IPR047818_sample1000,A0A5P8YAY3_unreviewed_Phosphate,498,83.39,0.882,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5P8YAY3_unreviewed_Phosphate_plddt_83.4.pdb
IPR047818_sample1000,A0A618W361_unreviewed_Phosphate,498,77.74,0.819,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A618W361_unreviewed_Phosphate_plddt_77.7.pdb
IPR047818_sample1000,A9MM63_unreviewed_Phosphate,498,78.29,0.827,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A9MM63_unreviewed_Phosphate_plddt_78.3.pdb
IPR047818_sample1000,S5N1T9_unreviewed_Phosphate,498,77.49,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/S5N1T9_unreviewed_Phosphate_plddt_77.5.pdb
IPR047818_sample1000,A0A701PA56_unreviewed_Phosphate,498,77.78,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A701PA56_unreviewed_Phosphate_plddt_77.8.pdb
IPR047818_sample1000,A0AAC8QTC3_unreviewed_Phosphate,498,80.05,0.858,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0AAC8QTC3_unreviewed_Phosphate_plddt_80.1.pdb
IPR047818_sample1000,A0A5H6JBS7_unreviewed_Phosphate,498,77.83,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5H6JBS7_unreviewed_Phosphate_plddt_77.8.pdb
IPR047818_sample1000,A0A564MUB2_unreviewed_Phosphate,498,77.64,0.817,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A564MUB2_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,D4FAG7_unreviewed_Phosphate,498,86.20,0.907,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/D4FAG7_unreviewed_Phosphate_plddt_86.2.pdb
IPR047818_sample1000,A0A5Y7A1T9_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5Y7A1T9_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A726IE81_unreviewed_Phosphate,498,77.61,0.821,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A726IE81_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0ABY8GJL5_unreviewed_Inorganic,498,86.91,0.912,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0ABY8GJL5_unreviewed_Inorganic_plddt_86.9.pdb
IPR047818_sample1000,A0A0F7JDG4_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A0F7JDG4_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0ABT2R923_unreviewed_Inorganic,498,79.67,0.846,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0ABT2R923_unreviewed_Inorganic_plddt_79.7.pdb
IPR047818_sample1000,A0A0L0GZ50_unreviewed_Phosphate,498,79.18,0.840,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A0L0GZ50_unreviewed_Phosphate_plddt_79.2.pdb
IPR047818_sample1000,A0A5Y2QKW6_unreviewed_Phosphate,498,77.85,0.819,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5Y2QKW6_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A658IJ70_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A658IJ70_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A735RCM4_unreviewed_Phosphate,498,77.85,0.819,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A735RCM4_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A486U134_unreviewed_Phosphate,498,79.82,0.851,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A486U134_unreviewed_Phosphate_plddt_79.8.pdb
IPR047818_sample1000,U3U761_unreviewed_Phosphate,498,87.67,0.904,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/U3U761_unreviewed_Phosphate_plddt_87.7.pdb
IPR047818_sample1000,A0A5V6PV32_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5V6PV32_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A714XA69_unreviewed_Phosphate,498,77.91,0.821,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A714XA69_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A5I1UTF8_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5I1UTF8_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A711NDH0_unreviewed_Phosphate,498,77.89,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A711NDH0_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A5U3EJN4_unreviewed_Phosphate,498,77.79,0.821,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5U3EJN4_unreviewed_Phosphate_plddt_77.8.pdb
IPR047818_sample1000,A0A738E7L8_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A738E7L8_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0AAN5LB11_unreviewed_Phosphate,498,77.67,0.822,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0AAN5LB11_unreviewed_Phosphate_plddt_77.7.pdb
IPR047818_sample1000,A0A5Z2CMP2_unreviewed_Phosphate,498,77.86,0.822,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5Z2CMP2_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A3V8VSQ4_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A3V8VSQ4_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A418ZH85_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A418ZH85_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0ABZ0MQD4_unreviewed_Inorganic,498,79.76,0.861,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0ABZ0MQD4_unreviewed_Inorganic_plddt_79.8.pdb
IPR047818_sample1000,A0A5U5XMH6_unreviewed_Phosphate,498,77.89,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5U5XMH6_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0ABX4ITF8_unreviewed_Anion,498,79.93,0.863,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0ABX4ITF8_unreviewed_Anion_plddt_79.9.pdb
IPR047818_sample1000,A0A752I7C3_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A752I7C3_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A6C6ZTP4_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A6C6ZTP4_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A703MVH5_unreviewed_Phosphate,498,77.65,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A703MVH5_unreviewed_Phosphate_plddt_77.7.pdb
IPR047818_sample1000,A0A4U7ZZ68_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A4U7ZZ68_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A5I4KG10_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5I4KG10_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A659M9Y4_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A659M9Y4_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A2R4DH29_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A2R4DH29_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A764IVT5_unreviewed_Phosphate,498,78.23,0.827,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A764IVT5_unreviewed_Phosphate_plddt_78.2.pdb
IPR047818_sample1000,A0A6D1GWF5_unreviewed_Phosphate,498,77.70,0.816,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A6D1GWF5_unreviewed_Phosphate_plddt_77.7.pdb
IPR047818_sample1000,A0ABM7AGE4_unreviewed_Inorganic,498,83.30,0.882,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0ABM7AGE4_unreviewed_Inorganic_plddt_83.3.pdb
IPR047818_sample1000,A0A0H3FMR2_unreviewed_Phosphate,498,77.85,0.818,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A0H3FMR2_unreviewed_Phosphate_plddt_77.9.pdb
IPR047818_sample1000,A0A5I5T7Z7_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5I5T7Z7_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0AAP9DAU1_unreviewed_Phosphate,498,78.74,0.844,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0AAP9DAU1_unreviewed_Phosphate_plddt_78.7.pdb
IPR047818_sample1000,A0A807LIH6_unreviewed_Phosphate,498,79.08,0.841,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A807LIH6_unreviewed_Phosphate_plddt_79.1.pdb
IPR047818_sample1000,A0ABX9FU53_unreviewed_Low-affinity,498,79.83,0.848,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0ABX9FU53_unreviewed_Low-affinity_plddt_79.8.pdb
IPR047818_sample1000,A0A5H5X6P2_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5H5X6P2_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A3Y8PC67_unreviewed_Phosphate,498,77.64,0.820,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A3Y8PC67_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A5X6EFF6_unreviewed_Phosphate,498,77.61,0.819,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A5X6EFF6_unreviewed_Phosphate_plddt_77.6.pdb
IPR047818_sample1000,A0A422ZBM5_unreviewed_Phosphate,498,79.61,0.849,/ibex/project/c2108/junbo/results/generation-results/ProteinDt_transporter_results/esmfold_pdb/IPR047818_sample1000/A0A422ZBM5_unreviewed_Phosphate_plddt_79.6.pdb
